Branch_ID,Branch_NM,Country_Name,,Last_History_Date
BR1790,Simca Motors, Saint Barthélemy (France),,26/01/2025
BR1800,Simca do Brasil Motors, Saint Helena (UK),,27/01/2025
BR1810,Singer Motors, Saint Kitts and Nevis,,28/01/2025
BR1820,Skoda Motors, Saint Lucia,,29/01/2025
BR1830,Smart Motors, Saint Martin (France),,30/01/2025
BR1840,Spyker Motors, Saint Pierre and Miquelon (France),,31/01/2025
BR1850,SsangYong Motors, Saint Vincent and the Grenadines,,01/02/2025
BR1860,Standard-Triumph Motors, Samoa,,02/02/2025
BR1870,Studebaker Motors, San Marino,,03/02/2025
BR1880,Subaru Motors, São Tomé and Príncipe,,04/02/2025
BR1890,Sunbeam Motors, Saudi Arabia,,05/02/2025
BR1900,Suzuki Motors, Senegal,,06/02/2025
BR1910,Tata Motors, Serbia,,07/02/2025
BR1920,Tatra Motors, Seychelles,,08/02/2025
BR1930,Tazzari Motors, Sierra Leone,,09/02/2025
BR1940,Tesla Motors, Singapore,,10/02/2025
BR1950,Tornado Motors, Sint Maarten (Netherlands),,11/02/2025
BR1960,Toyota Motors, Slovakia,,12/02/2025
BR1970,Toyota India Motors, Slovenia,,13/02/2025
BR1980,Turner Motors, Solomon Islands,,14/02/2025
BR1990,TVR Motors, Somalia,,15/02/2025
BR2000,UAZ Motors, Somaliland,,16/02/2025
BR2010,Vauxhall Motors, South Africa,,17/02/2025
BR2020,Venturi Motors, South Georgia and the South Sandwich Islands (UK),,18/02/2025
BR2030,Volkswagen Motors, South Ossetia,,19/02/2025
BR2040,Volkswagen do Brasil Motors, South Sudan,,20/02/2025
BR2050,Volkswagen South Africa Motors, Spain,,21/02/2025
BR2060,Volvo Motors, Sri Lanka,,22/02/2025
BR2070,Westfield Motors, Sudan,,23/02/2025
BR2080,Wiesmann Motors, Suriname,,24/02/2025
BR2090,Zastava Motors, Svalbard and Jan Mayen (Norway),,25/02/2025
BR2100,ZAZ Motors, Sweden,,26/02/2025
BR2110,ZIL Motors,  Switzerland,,27/02/2025
BR2120,Audi Motors, Syria,,28/02/2025
BR2130,DKW Motors, Taiwan,,01/03/2025
BR2140,Horch Motors, Tajikistan,,02/03/2025
BR2150,Wanderer Motors, Tanzania,,03/03/2025
BR2160,Maybach  Motors, Thailand,,04/03/2025
BR2170,Izh  Motors, Togo,,05/03/2025
BR2180,Lagonda  Motors, Tokelau (New Zealand),,06/03/2025
BR2190,MG  Motors, Tonga,,07/03/2025
BR2200,Morris  Motors, Transnistria (Moldova),,08/03/2025
BR2210,Austin  Motors, Trinidad and Tobago,,09/03/2025
BR2220,Riley  Motors, Tunisia,,10/03/2025
BR2230,Wolseley  Motors, Turkey,,11/03/2025
BR2240,Standard  Motors, Turkmenistan,,12/03/2025
BR2250,Talbot  Motors, Turks and Caicos Islands (UK),,13/03/2025
BR2260,Das Motors, Tuvalu,,14/03/2025
BR2270,Ramani Motors, Uganda,,15/03/2025
BR2280,Deccan Motors, Ukraine,,16/03/2025
BR2290,Herald Motors, United Arab Emirates,,17/03/2025
BR2300,Zion Automobils, United Kingdom,,18/03/2025
BR2310,Atlantic Motor Company, United States of America,,19/03/2025
BR2320,2008 NRHP-listed, Uruguay,,20/03/2025
BR2330,Blankinship Motor Company Building, Uzbekistan,,21/03/2025
BR2340,Bohn Motor Company Automobile Dealership, Vanuatu,,22/03/2025
BR2350,Buick Automobile Company Building,  Vatican City,,23/03/2025
BR2360,Cadillac Automobile Company Building, Venezuela,,24/03/2025
BR2370,Casa de cadillac, Vietnam,,25/03/2025
BR2380,Cass Motor Sales," Virgin Islands, British (UK)",,26/03/2025
BR2390,Claremore Auto Dealership," Virgin Islands, United States (US)",,27/03/2025
BR2400,Clemens Automobile Company Building, Wallis and Futuna (France),,28/03/2025
BR2410,Colman Automotive Building, Western Sahara,,29/03/2025
BR2420,H Street Playhouse, Yemen,,30/03/2025
BR2430,Howard Motor Company Building, Zambia,,31/03/2025
BR2440,Hupmobile Building, Zimbabwe,,01/04/2025
BR2450,Jennings Ford Automobile Dealership,Nepal,,02/04/2025
BR2460,Jones Motor Company, United States of America,,03/04/2025
BR2470,Kindel Building, United States of America,,04/04/2025
